TrackerID,FMSID,Title,Summary,CurrentPhase,DesignPercentComplete,ProcurementPercentComplete,ConstructionPercentComplete,DesignStart,DesignProjectedCompletion,DesignAdjustedCompletion,DesignActualCompletion,ProcurementStart,ProcurementProjectedCompletion,ProcurementAdjustedCompletion,ProcurementActualCompletion,ConstructionStart,ConstructionProjectedCompletion,ConstructionAdjustedCompletion,ConstructionActualCompletion,TotalFunding,ProjectLiaison,LastUpdated,FundingSource,name,ParkID,Latitude,Longitude,Borough
6708,846 ACEDPR403,Citywide Energy Efficient Lighting Installation (CNYG-2415MA1),This project will upgrade lighting fixtures to improve energy efficiency at various locations citywide.,completed,100,100,100,10/01/2014 12:00:00 AM,11/01/2014 12:00:00 AM,12/01/2014 12:00:00 AM,08/01/2016 12:00:00 AM,08/01/2016 12:00:00 AM,05/01/2017 12:00:00 AM,11/01/2017 12:00:00 AM,10/01/2017 12:00:00 AM,11/01/2017 12:00:00 AM,11/01/2020 12:00:00 AM,,10/01/2020 12:00:00 AM,"$2,262,000",Cristin Leoutsakos,09/22/2025 12:00:00 AM,Mayoral,"West 155th & Dyckman Streets, Edgecombe & Amsterdam Avenues",M037,40.842615,-73.93391,"Queens, Manhattan, Staten Island, Bronx, Brooklyn"
6708,846 ACEDPR403,Citywide Energy Efficient Lighting Installation (CNYG-2415MA1),This project will upgrade lighting fixtures to improve energy efficiency at various locations citywide.,completed,100,100,100,10/01/2014 12:00:00 AM,11/01/2014 12:00:00 AM,12/01/2014 12:00:00 AM,08/01/2016 12:00:00 AM,08/01/2016 12:00:00 AM,05/01/2017 12:00:00 AM,11/01/2017 12:00:00 AM,10/01/2017 12:00:00 AM,11/01/2017 12:00:00 AM,11/01/2020 12:00:00 AM,,10/01/2020 12:00:00 AM,"$2,262,000",Cristin Leoutsakos,09/22/2025 12:00:00 AM,Mayoral,Kingsbridge Terrace between Perot Street and Summit Place,X250,40.877617,-73.900665,"Queens, Manhattan, Staten Island, Bronx, Brooklyn"
6708,846 ACEDPR403,Citywide Energy Efficient Lighting Installation (CNYG-2415MA1),This project will upgrade lighting fixtures to improve energy efficiency at various locations citywide.,completed,100,100,100,10/01/2014 12:00:00 AM,11/01/2014 12:00:00 AM,12/01/2014 12:00:00 AM,08/01/2016 12:00:00 AM,08/01/2016 12:00:00 AM,05/01/2017 12:00:00 AM,11/01/2017 12:00:00 AM,10/01/2017 12:00:00 AM,11/01/2017 12:00:00 AM,11/01/2020 12:00:00 AM,,10/01/2020 12:00:00 AM,"$2,262,000",Cristin Leoutsakos,09/22/2025 12:00:00 AM,Mayoral,"West 172 Street between Nelson Avenue, Jesup Street",X261,40.844092,-73.918851,"Queens, Manhattan, Staten Island, Bronx, Brooklyn"
6708,846 ACEDPR403,Citywide Energy Efficient Lighting Installation (CNYG-2415MA1),This project will upgrade lighting fixtures to improve energy efficiency at various locations citywide.,completed,100,100,100,10/01/2014 12:00:00 AM,11/01/2014 12:00:00 AM,12/01/2014 12:00:00 AM,08/01/2016 12:00:00 AM,08/01/2016 12:00:00 AM,05/01/2017 12:00:00 AM,11/01/2017 12:00:00 AM,10/01/2017 12:00:00 AM,11/01/2017 12:00:00 AM,11/01/2020 12:00:00 AM,,10/01/2020 12:00:00 AM,"$2,262,000",Cristin Leoutsakos,09/22/2025 12:00:00 AM,Mayoral,"East Tremont, Westchester, Lane Avenues",X016,40.840656,-73.842566,"Queens, Manhattan, Staten Island, Bronx, Brooklyn"
6708,846 ACEDPR403,Citywide Energy Efficient Lighting Installation (CNYG-2415MA1),This project will upgrade lighting fixtures to improve energy efficiency at various locations citywide.,completed,100,100,100,10/01/2014 12:00:00 AM,11/01/2014 12:00:00 AM,12/01/2014 12:00:00 AM,08/01/2016 12:00:00 AM,08/01/2016 12:00:00 AM,05/01/2017 12:00:00 AM,11/01/2017 12:00:00 AM,10/01/2017 12:00:00 AM,11/01/2017 12:00:00 AM,11/01/2020 12:00:00 AM,,10/01/2020 12:00:00 AM,"$2,262,000",Cristin Leoutsakos,09/22/2025 12:00:00 AM,Mayoral,450 Flatbush Avenue,B073,40.665534,-73.965139,"Queens, Manhattan, Staten Island, Bronx, Brooklyn"
6708,846 ACEDPR403,Citywide Energy Efficient Lighting Installation (CNYG-2415MA1),This project will upgrade lighting fixtures to improve energy efficiency at various locations citywide.,completed,100,100,100,10/01/2014 12:00:00 AM,11/01/2014 12:00:00 AM,12/01/2014 12:00:00 AM,08/01/2016 12:00:00 AM,08/01/2016 12:00:00 AM,05/01/2017 12:00:00 AM,11/01/2017 12:00:00 AM,10/01/2017 12:00:00 AM,11/01/2017 12:00:00 AM,11/01/2020 12:00:00 AM,,10/01/2020 12:00:00 AM,"$2,262,000",Cristin Leoutsakos,09/22/2025 12:00:00 AM,Mayoral,"Little Hell Gate Inlet, Parking Lots, Perimeter Path, Triboro Bridge Ramp",M104,40.793196,-73.925349,"Queens, Manhattan, Staten Island, Bronx, Brooklyn"
7135,846 ACEDPR404,Citywide Ballfield Lighting Installation (CNYG-2815M),This project will install energy efficient ballfield lighting retrofits at various parks facilities citywide.,completed,100,100,100,12/01/2014 12:00:00 AM,03/01/2015 12:00:00 AM,,03/01/2015 12:00:00 AM,03/01/2015 12:00:00 AM,12/01/2015 12:00:00 AM,07/01/2016 12:00:00 AM,06/01/2016 12:00:00 AM,09/01/2016 12:00:00 AM,09/01/2019 12:00:00 AM,,07/01/2018 12:00:00 AM,"$1,470,000",Cristin Leoutsakos,09/22/2025 12:00:00 AM,Mayoral,"Astoria Park South, 21 Street, Hoyt Avenue, Ditmars Boulevard, East River",Q004,40.776761,-73.925798,Queens
7135,846 ACEDPR404,Citywide Ballfield Lighting Installation (CNYG-2815M),This project will install energy efficient ballfield lighting retrofits at various parks facilities citywide.,completed,100,100,100,12/01/2014 12:00:00 AM,03/01/2015 12:00:00 AM,,03/01/2015 12:00:00 AM,03/01/2015 12:00:00 AM,12/01/2015 12:00:00 AM,07/01/2016 12:00:00 AM,06/01/2016 12:00:00 AM,09/01/2016 12:00:00 AM,09/01/2019 12:00:00 AM,,07/01/2018 12:00:00 AM,"$1,470,000",Cristin Leoutsakos,09/22/2025 12:00:00 AM,Mayoral,"111 Avenue, 134 & 135 Streets, Lincoln Street",Q119,40.683105,-73.808013,Queens
7135,846 ACEDPR404,Citywide Ballfield Lighting Installation (CNYG-2815M),This project will install energy efficient ballfield lighting retrofits at various parks facilities citywide.,completed,100,100,100,12/01/2014 12:00:00 AM,03/01/2015 12:00:00 AM,,03/01/2015 12:00:00 AM,03/01/2015 12:00:00 AM,12/01/2015 12:00:00 AM,07/01/2016 12:00:00 AM,06/01/2016 12:00:00 AM,09/01/2016 12:00:00 AM,09/01/2019 12:00:00 AM,,07/01/2018 12:00:00 AM,"$1,470,000",Cristin Leoutsakos,09/22/2025 12:00:00 AM,Mayoral,S/s Jamaica Av Bet 202 and 204 Sts,Q359,40.712849,-73.757679,Queens
7135,846 ACEDPR404,Citywide Ballfield Lighting Installation (CNYG-2815M),This project will install energy efficient ballfield lighting retrofits at various parks facilities citywide.,completed,100,100,100,12/01/2014 12:00:00 AM,03/01/2015 12:00:00 AM,,03/01/2015 12:00:00 AM,03/01/2015 12:00:00 AM,12/01/2015 12:00:00 AM,07/01/2016 12:00:00 AM,06/01/2016 12:00:00 AM,09/01/2016 12:00:00 AM,09/01/2019 12:00:00 AM,,07/01/2018 12:00:00 AM,"$1,470,000",Cristin Leoutsakos,09/22/2025 12:00:00 AM,Mayoral,Northwest of Fence Running from 118th Road to Hospital,Q448,40.690779,-73.773638,Queens
7135,846 ACEDPR404,Citywide Ballfield Lighting Installation (CNYG-2815M),This project will install energy efficient ballfield lighting retrofits at various parks facilities citywide.,completed,100,100,100,12/01/2014 12:00:00 AM,03/01/2015 12:00:00 AM,,03/01/2015 12:00:00 AM,03/01/2015 12:00:00 AM,12/01/2015 12:00:00 AM,07/01/2016 12:00:00 AM,06/01/2016 12:00:00 AM,09/01/2016 12:00:00 AM,09/01/2019 12:00:00 AM,,07/01/2018 12:00:00 AM,"$1,470,000",Cristin Leoutsakos,09/22/2025 12:00:00 AM,Mayoral,"26 Ave., 2 St.",Q215,40.777477,-73.93478,Queens
6311,,Citywide Facility Electrification Conversion,This project will convert facilities to electric systems at various parks facilities citywide.,proposed,0,0,0,,,,,,,,,,,,,Between $3 million and $5 million,Cristin Leoutsakos,09/22/2025 12:00:00 AM,Mayoral,"Astoria Park South, 21 Street, Hoyt Avenue, Ditmars Boulevard, East River",Q004,40.775931825532,-73.925176841459,QueensBronxManhattan
6311,,Citywide Facility Electrification Conversion,This project will convert facilities to electric systems at various parks facilities citywide.,proposed,0,0,0,,,,,,,,,,,,,Between $3 million and $5 million,Cristin Leoutsakos,09/22/2025 12:00:00 AM,Mayoral,"Goulden Avenue, West 205 Street, Paul Avenue, Bedford Park Boulevard",X136,40.875289350482,-73.892709226627,QueensBronxManhattan
6311,,Citywide Facility Electrification Conversion,This project will convert facilities to electric systems at various parks facilities citywide.,proposed,0,0,0,,,,,,,,,,,,,Between $3 million and $5 million,Cristin Leoutsakos,09/22/2025 12:00:00 AM,Mayoral,"Underhill, Oak, Rose, Booth Memorial Avenues, Kissena Boulevard, Fresh Meadow Lane",Q024,40.749149372766,-73.803828084454,QueensBronxManhattan
6311,,Citywide Facility Electrification Conversion,This project will convert facilities to electric systems at various parks facilities citywide.,proposed,0,0,0,,,,,,,,,,,,,Between $3 million and $5 million,Cristin Leoutsakos,09/22/2025 12:00:00 AM,Mayoral,"Vernon Boulevard, 33 Road, 34 Avenue, East River",Q048,40.765340416326,-73.941043393573,QueensBronxManhattan
6311,,Citywide Facility Electrification Conversion,This project will convert facilities to electric systems at various parks facilities citywide.,proposed,0,0,0,,,,,,,,,,,,,Between $3 million and $5 million,Cristin Leoutsakos,09/22/2025 12:00:00 AM,Mayoral,East Houston Street to Canal Street,M105,40.716757177924,-73.994104760114,QueensBronxManhattan
6311,,Citywide Facility Electrification Conversion,This project will convert facilities to electric systems at various parks facilities citywide.,proposed,0,0,0,,,,,,,,,,,,,Between $3 million and $5 million,Cristin Leoutsakos,09/22/2025 12:00:00 AM,Mayoral,"Broadway, Jerome Avenue, City Line, Van Cortlandt Park South",X092,40.888282946493,-73.898133984614,QueensBronxManhattan
8965,846 P-4ANCH03,Astoria Park Charybdis Playground Reconstruction and Spray Shower Construction,This project will reconstruct Charybdis Playground and construct a spray shower in Astoria Park.,completed,100,100,100,05/01/2017 12:00:00 AM,05/01/2018 12:00:00 AM,,06/01/2018 12:00:00 AM,06/01/2018 12:00:00 AM,03/01/2019 12:00:00 AM,07/01/2019 12:00:00 AM,07/01/2019 12:00:00 AM,09/01/2019 12:00:00 AM,03/01/2021 12:00:00 AM,07/01/2021 12:00:00 AM,07/01/2021 12:00:00 AM,"$11,561,000",Meira Berkower,09/22/2025 12:00:00 AM,City CouncilMayoral,Between Shore Boulevard and 19th Street at 23rd Road,Q004,40.779697,-73.92228,Queens
8987,846 P-4ANCH04,Astoria Park Charybdis Playground Public Restroom Building Reconstruction,This project will reconstruct the Public Restroom Building at Charybdis Playground in Astoria Park.,completed,100,100,100,05/01/2017 12:00:00 AM,05/01/2018 12:00:00 AM,,06/01/2018 12:00:00 AM,06/01/2018 12:00:00 AM,03/01/2019 12:00:00 AM,09/01/2019 12:00:00 AM,09/01/2019 12:00:00 AM,02/01/2020 12:00:00 AM,08/01/2021 12:00:00 AM,11/01/2021 12:00:00 AM,11/01/2021 12:00:00 AM,"$1,255,000",Meira Berkower,09/22/2025 12:00:00 AM,Mayoral,Between Shore Boulevard and 19th Street at 23rd Road,Q004,40.779699,-73.922757,Queens
9592,846 P-4ANCH05,Astoria Park Great Lawn Pathways Reconstruction,This project will reconstruct the landscape in Astoria Park north of the pool.,construction,100,100,80.4,06/01/2021 12:00:00 AM,06/01/2022 12:00:00 AM,09/01/2022 12:00:00 AM,09/01/2022 12:00:00 AM,09/01/2022 12:00:00 AM,06/01/2023 12:00:00 AM,08/01/2024 12:00:00 AM,09/01/2024 12:00:00 AM,09/01/2024 12:00:00 AM,12/01/2025 12:00:00 AM,,,"$4,200,000",Meira Berkower,09/22/2025 12:00:00 AM,City CouncilMayoralPrivate,"Shore Boulevard, 19th Street, 22nd Drive, 23rd Road",Q004,40.78065896735,-73.920362910531,Queens
8892,846 P-4ANCH02,Astoria Park Track and Field Reconstruction,This project will reconstruct the track and field in Astoria Park.,completed,100,100,100,11/01/2016 12:00:00 AM,12/01/2017 12:00:00 AM,,12/01/2017 12:00:00 AM,12/01/2017 12:00:00 AM,09/01/2018 12:00:00 AM,,09/01/2018 12:00:00 AM,11/01/2018 12:00:00 AM,05/01/2020 12:00:00 AM,,10/01/2019 12:00:00 AM,"$12,854,000",Meira Berkower,09/22/2025 12:00:00 AM,Borough PresidentCity CouncilMayoral,"Shore Boulevard, RFK Bridge, 18th Street, Astoria Park South",Q004,40.77906,-73.921718,Queens
2923,846 P-401ATH2,Athens Square Playground Plaza Reconstruction,"This project will reconstruct the plaza and adjacent seating area in Athens Square Playground.  The cheek walls on either side of the two ramps will be reconstructed and a new ramp will be constructed between the seating area and the plaza.  New handrails will be installed, 2 1/2 foot fencing will be placed around plant beds, plant material will be replaced as needed, and a trench drain will be installed near the spray shower to keep water from flowing onto the safety surface.",completed,100,100,100,03/01/2011 12:00:00 AM,,,01/01/2012 12:00:00 AM,01/01/2012 12:00:00 AM,10/01/2012 12:00:00 AM,,11/01/2012 12:00:00 AM,07/01/2013 12:00:00 AM,07/01/2014 12:00:00 AM,08/01/2014 12:00:00 AM,08/01/2014 12:00:00 AM,"$553,000",Meira Berkower,09/22/2025 12:00:00 AM,Borough President,"30th Street and 30th Avenue, Queens",Q436,40.76791028,-73.92207972,Queens
8808,846 P-3CPI3AC,Audubon Playground Public Restroom Building Reconstruction,This project will reconstruct the public restroom building at Audubon Playground and make it ADA accessible.,completed,100,100,100,11/01/2016 12:00:00 AM,11/01/2017 12:00:00 AM,,09/01/2018 12:00:00 AM,09/01/2018 12:00:00 AM,06/01/2019 12:00:00 AM,11/01/2019 12:00:00 AM,10/01/2019 12:00:00 AM,01/01/2020 12:00:00 AM,04/01/2021 12:00:00 AM,03/01/2022 12:00:00 AM,05/01/2022 12:00:00 AM,"$1,021,000",Steve Simon,09/22/2025 12:00:00 AM,Mayoral,Audubon Avenue between West 169th Street and West 170th Street,M240,40.841695,-73.93823,Manhattan
8817,846 P-3CPI3AP,Audubon Playground Reconstruction,This project will reconstruct Audubon Playground.,completed,100,100,100,11/01/2016 12:00:00 AM,11/01/2017 12:00:00 AM,,12/01/2017 12:00:00 AM,12/01/2017 12:00:00 AM,08/01/2018 12:00:00 AM,09/01/2018 12:00:00 AM,09/01/2018 12:00:00 AM,10/01/2018 12:00:00 AM,04/01/2020 12:00:00 AM,08/01/2020 12:00:00 AM,09/01/2020 12:00:00 AM,"$5,890,000",Steve Simon,09/22/2025 12:00:00 AM,Mayoral,Audubon Avenue between West 169th Street and West 170th Street,M240,40.84171,-73.938043,Manhattan
10450,846 P-306ASGP,Augustus Saint Gaudens Playground Reconstruction,This project will reconstruct Augustus Saint Gaudens Playground.,design,100,0,0,02/01/2023 12:00:00 AM,02/01/2024 12:00:00 AM,06/01/2024 12:00:00 AM,06/01/2024 12:00:00 AM,06/01/2024 12:00:00 AM,06/01/2025 12:00:00 AM,,,,,,,Between $3 million and $5 million,Steve Simon,09/22/2025 12:00:00 AM,City Council,2nd Avenue between East 19th Street and East 20th Street,M226,40.735606,-73.982139,Manhattan
7423,846 P-5CPIB12,"Levy Playground, McDonald Park and DeMatti Playground Public Restroom Building Reconstruction",This project will reconstruct three public restroom buildings at various locations in Staten Island.,completed,100,100,100,02/01/2015 12:00:00 AM,02/01/2016 12:00:00 AM,,07/01/2016 12:00:00 AM,07/01/2016 12:00:00 AM,04/01/2017 12:00:00 AM,07/01/2017 12:00:00 AM,06/01/2017 12:00:00 AM,07/01/2017 12:00:00 AM,10/01/2018 12:00:00 AM,09/01/2020 12:00:00 AM,08/01/2020 12:00:00 AM,"$8,051,000",Joseph Homsey,09/22/2025 12:00:00 AM,Mayoral,"Forest Avenue, Myrtle Avenue between Broadway & Burgher",R034,40.629653,-74.115285,Staten Island
7423,846 P-5CPIB12,"Levy Playground, McDonald Park and DeMatti Playground Public Restroom Building Reconstruction",This project will reconstruct three public restroom buildings at various locations in Staten Island.,completed,100,100,100,02/01/2015 12:00:00 AM,02/01/2016 12:00:00 AM,,07/01/2016 12:00:00 AM,07/01/2016 12:00:00 AM,04/01/2017 12:00:00 AM,07/01/2017 12:00:00 AM,06/01/2017 12:00:00 AM,07/01/2017 12:00:00 AM,10/01/2018 12:00:00 AM,09/01/2020 12:00:00 AM,08/01/2020 12:00:00 AM,"$8,051,000",Joseph Homsey,09/22/2025 12:00:00 AM,Mayoral,"Tompkins Avenue, Chestnut Avenue",R035,40.614544,-74.074243,Staten Island
7423,846 P-5CPIB12,"Levy Playground, McDonald Park and DeMatti Playground Public Restroom Building Reconstruction",This project will reconstruct three public restroom buildings at various locations in Staten Island.,completed,100,100,100,02/01/2015 12:00:00 AM,02/01/2016 12:00:00 AM,,07/01/2016 12:00:00 AM,07/01/2016 12:00:00 AM,04/01/2017 12:00:00 AM,07/01/2017 12:00:00 AM,06/01/2017 12:00:00 AM,07/01/2017 12:00:00 AM,10/01/2018 12:00:00 AM,09/01/2020 12:00:00 AM,08/01/2020 12:00:00 AM,"$8,051,000",Joseph Homsey,09/22/2025 12:00:00 AM,Mayoral,Jewett & Castleton Avenues,R033,40.633931,-74.128922,Staten Island
7054,846 P-5CPIMDP,Austin J. McDonald Park Playground and Multi-Use Area Reconstruction (R034-115M),This project will reconstruct the playground and multi-use area at McDonald Playground.,completed,100,100,100,01/01/2015 12:00:00 AM,01/01/2016 12:00:00 AM,,01/01/2016 12:00:00 AM,01/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,,09/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,04/01/2018 12:00:00 AM,04/01/2018 12:00:00 AM,05/01/2018 12:00:00 AM,"$5,230,000",Joseph Homsey,09/22/2025 12:00:00 AM,Mayoral,"Forest Avenue, Myrtle Avenue, Broadway, North Burgher Avenue.",R034,40.6296775,-74.11531306,Staten Island
8847,846 P-213BABI,Babi Yar Triangle Playground Reconstruction,This project will reconstruct the playground and seating area at Babi Yar Triangle.,completed,100,100,100,11/01/2017 12:00:00 AM,11/01/2018 12:00:00 AM,11/01/2019 12:00:00 AM,11/01/2019 12:00:00 AM,11/01/2019 12:00:00 AM,08/01/2020 12:00:00 AM,06/01/2021 12:00:00 AM,04/01/2021 12:00:00 AM,05/01/2021 12:00:00 AM,05/01/2022 12:00:00 AM,,05/01/2022 12:00:00 AM,"$1,363,000",James Morris,09/22/2025 12:00:00 AM,City CouncilMayoral,"Brighton 14th Street, Oceanview Avenue, and Corbin Place",BZ10,40.579371,-73.954649,Brooklyn
1546111,846 P-1BILYRF,Bailey Playground Public Restroom Building Roof Reconstruction,This project will reconstruct the roof of the public restroom building in Bailey Playground.,completed,100,100,100,07/01/2022 12:00:00 AM,10/01/2023 12:00:00 AM,,11/01/2023 12:00:00 AM,01/01/2023 12:00:00 AM,06/01/2023 12:00:00 AM,,09/01/2023 12:00:00 AM,12/01/2023 12:00:00 AM,03/01/2024 12:00:00 AM,,01/01/2024 12:00:00 AM,"$140,000",Cristin Leoutsakos,09/22/2025 12:00:00 AM,Mayoral,,X150J,40.881159,-73.900741,Bronx
1563111,846 P-108TBTF,Bailey Playground Fence Installation,This project will install a fence at Bailey Playground.,completed,100,100,100,05/01/2024 12:00:00 AM,12/01/2024 12:00:00 AM,,10/01/2024 12:00:00 AM,07/01/2024 12:00:00 AM,12/01/2024 12:00:00 AM,,10/01/2024 12:00:00 AM,12/01/2024 12:00:00 AM,03/01/2025 12:00:00 AM,,02/01/2025 12:00:00 AM,"$399,000",Cristin Leoutsakos,09/22/2025 12:00:00 AM,MayoralStateCity Council,,X150J,40.881006,-73.900911,Bronx
1654111,846 P-412BPTH,Baisley Pond Park Path Reconstruction,This project will reconstruct paths in Baisley Pond Park.,construction,100,100,0,12/01/2023 12:00:00 AM,11/01/2024 12:00:00 AM,,10/01/2024 12:00:00 AM,03/01/2024 12:00:00 AM,08/01/2024 12:00:00 AM,,10/01/2024 12:00:00 AM,,,,,"$450,000",Cristin Leoutsakos,09/22/2025 12:00:00 AM,City Council,,Q005,40.673799,-73.78627,Queens
1744111,846 P-412P157,Baisley Pond Park 157th Street Playground Multipurpose Play Area Reconstruction,This project will reconstruct the multipurpose play area at 157th Street Playground in Baisley Pond Park.,construction,100,100,0,10/01/2024 12:00:00 AM,01/01/2025 12:00:00 AM,,08/01/2025 12:00:00 AM,11/01/2024 12:00:00 AM,04/01/2025 12:00:00 AM,,08/01/2025 12:00:00 AM,,,,,"$560,000",Cristin Leoutsakos,09/22/2025 12:00:00 AM,Mayoral,,Q005,40.6759979,-73.7864795,Queens
5976,846 P-412BPP3,Baisley Pond Park Pathway Reconstruction,This project will reconstruct paths in Baisley Pond Park.,completed,100,100,100,05/01/2013 12:00:00 AM,06/01/2014 12:00:00 AM,07/01/2014 12:00:00 AM,08/01/2014 12:00:00 AM,08/01/2014 12:00:00 AM,05/01/2015 12:00:00 AM,,04/01/2015 12:00:00 AM,05/01/2015 12:00:00 AM,05/01/2016 12:00:00 AM,,05/01/2016 12:00:00 AM,"$1,198,000",Meira Berkower,09/22/2025 12:00:00 AM,City Council,"119th Avenue and Lake View Boulevard East to 155th Street and 122nd Avenue, Queens",Q005,40.674855,-73.786487,Queens
10873,,Baisley Pond Park 157th Street Playground Reconstruction,This project will reconstruct 157th Street Playground in Baisley Pond Park.,proposed,0,0,0,,,,,,,,,,,,,Between $5 million and $10 million,,09/22/2025 12:00:00 AM,Borough President,157th Street and 116th Avenue,Q005,40.6755391,-73.7862631,Queens
9191,846 P-412BAI2,Baisley Pond Park Track Reconstruction and Synthetic Turf Field and Sports Lighting Construction,This project will reconstruct the track and convert the natural turf field to synthetic turf and construct sports lighting at Baisley Pond Park.,design,100,0,0,01/01/2024 12:00:00 AM,06/01/2025 12:00:00 AM,,07/01/2025 12:00:00 AM,,,,,,,,,Greater than $10 million,Meira Berkower,09/22/2025 12:00:00 AM,City CouncilMayoral,"N. Conduit Avenue, 150th Street, Rockaway Blvd. and Baisley Blvd. South",Q005,40.669153603691,-73.787380482353,Queens
11082,,Baisley Sutphin Playground Reconstruction,This project will reconstruct Sutphin Playground at Baisley Pond Park.,proposed,0,0,0,,,,,,,,,,,,,Between $5 million and $10 million,,09/22/2025 12:00:00 AM,,Sutphin Boulevard and 125th Avenue,Q005,40.6762312,-73.786465,Queens
